valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,artists_song
0.718,2009,0.149,Eminem,0.862,248200,0.936,1,7wuY9kPzREAC9OR7KScoli,0.0,10,0.551,-5.782,0,Hello,52,0.189,96.0,Eminem - Hello
0.328,2009,0.0137,Justin Bieber,0.6459999999999999,222333,0.52,0,4bPeekGfzuqkmlpKiJur5o,0.0,11,0.275,-7.289,1,First Dance,52,0.0412,68.517,Justin Bieber - First Dance
0.635,2009,0.0504,Phoenix,0.5760000000000001,185107,0.7659999999999999,0,6hN21g0h9jft8bZZipsVu2,0.000124,9,0.085,-7.056,0,Armistice,45,0.0291,149.989,Phoenix - Armistice
0.942,2009,0.479,Cardenales De Nuevo León,0.706,156320,0.769,0,6tlA9TBaGgY1xnqfJJL5bS,0.000116,10,0.101,-5.283,1,Soy Lo Peor,54,0.114,98.495,Cardenales De Nuevo León - Soy Lo Peor
0.741,2009,0.599,Z-Ro,0.695,250653,0.706,1,08a8s9icDsEVU7RcY5FFLD,0.0,10,0.23,-5.252000000000002,0,One Two,44,0.341,84.975,Z-Ro - One Two
0.398,2009,0.352,Wale,0.477,201720,0.7829999999999999,1,5DT26VHeeY5lDUP3vPZr77,0.0007379999999999,9,0.111,-6.305,1,90210,45,0.392,133.418,Wale - 90210
0.564,2009,0.12,Ying Yang Twins,0.778,271800,0.7490000000000001,1,0vHuJINsxpgg6SWpuIbKfY,0.0,9,0.044,-7.495,1,Halftime (Stand Up & Get Crunk!) Feat. Homebwoi,45,0.402,120.013,Ying Yang Twins - Halftime (Stand Up & Get Crunk!) Feat. Homebwoi
0.3229999999999999,2009,0.0014,Three Days Grace,0.234,188080,0.835,0,4Rtc87aysfzgqRMFcSqWme,0.0,0,0.143,-3.952,1,Life Starts Now,49,0.0446,162.064,Three Days Grace - Life Starts Now
0.26,2009,4.53e-06,Five Finger Death Punch,0.487,196413,0.973,1,6emqKI685TniB3SUER57JO,0.0263,6,0.206,-3.584,1,Bulletproof,43,0.16,148.041,Five Finger Death Punch - Bulletproof
0.6659999999999999,2009,0.00092,Rebelution,0.708,323440,0.54,0,2FiP4DaoyUI6mcYat1hlM2,0.00771,2,0.0681,-6.829,1,Bump,44,0.0432,150.882,Rebelution - Bump
0.439,2009,0.0768,Brooks & Dunn,0.65,285745,0.653,0,4Q1ohVGxQgvvxlFjDQQnPz,5.96e-05,7,0.084,-7.377999999999999,1,You're Gonna Miss Me When I'm Gone,46,0.0238,133.59,Brooks & Dunn - You're Gonna Miss Me When I'm Gone
0.965,2009,0.274,Stick Figure,0.838,188133,0.726,0,6NbRbdmVcNOCUeGOWw6408,0.32,3,0.127,-9.764,0,Thick & Thin,45,0.0486,79.55,Stick Figure - Thick & Thin
0.557,2009,0.101,Rebelution,0.87,244800,0.47,0,4t0Fm1oF8GWA8tWqX007FW,0.0,9,0.0944,-6.607,1,Suffering,44,0.0524,120.007,Rebelution - Suffering
0.0362,2009,0.982,Nicholas Hooper,0.283,120773,0.0575,0,2FnHMItLWhhPIxXeRC1lCe,0.952,0,0.115,-29.881,0,In Noctem,52,0.0442,63.853,Nicholas Hooper - In Noctem
0.0997,2009,0.036,Alicia Keys,0.7120000000000001,272613,0.407,0,5bpx60gYQoDDJcP7vBygPB,0.000291,4,0.0963,-7.104,0,Doesn't Mean Anything,55,0.0308,103.97,Alicia Keys - Doesn't Mean Anything
0.388,2009,0.657,Vicente Fernández,0.273,203720,0.7829999999999999,0,5mQy3HRlkUyJc1VQ7tkekV,0.000112,4,0.973,-6.779,1,Guadalajara - (En Vivo),52,0.0494,175.813,Vicente Fernández - Guadalajara - (En Vivo)
0.474,2009,0.354,John Mayer,0.763,255120,0.428,0,1Jc3tGa11ITNgph0yewlqn,0.0889,6,0.106,-13.486,0,War of My Life,50,0.032,117.938,John Mayer - War of My Life
0.107,2009,0.000337,Muse,0.327,414960,0.918,0,28FJMlLUu9NHuwlZWFKDn7,0.246,7,0.0679,-5.067,1,Unnatural Selection,56,0.0623,161.088,Muse - Unnatural Selection
0.865,2009,0.0261,Madonna,0.6559999999999999,229280,0.899,0,3kme5Qos8h04yrKxsgur79,0.0,5,0.0936,-5.039,1,Open Your Heart,54,0.0565,113.239,Madonna - Open Your Heart
0.163,2009,1.95e-05,Metalocalypse: Dethklok,0.591,210560,0.877,1,31BQPqg0PGatf52fIeu3Hh,0.911,1,0.104,-6.816,1,Bloodlines,48,0.0573,109.944,Metalocalypse: Dethklok - Bloodlines
0.56,2009,0.604,Michael Jackson,0.636,216787,0.648,0,5XaOvJcyNBNXRohL3eB9dL,0.000148,10,0.072,-5.716,1,This Is It,54,0.033,96.883,Michael Jackson - This Is It
0.233,2009,0.936,Scripture Lullabies,0.556,219667,0.184,0,1YEUcx0N7qhiWGsXSYPaoK,0.00028,5,0.0965,-14.822,1,The Peace of God,45,0.0297,71.97800000000002,Scripture Lullabies - The Peace of God
0.49,2009,0.2,Jason Aldean,0.552,219560,0.737,0,6S5bbhZkTKM7SufEwR1ACS,0.0,3,0.106,-4.185,1,Don't Give up on Me,44,0.0244,136.22299999999998,Jason Aldean - Don't Give up on Me
0.765,2009,0.054,Whitney Houston,0.7140000000000001,204267,0.747,0,78Liq9m8u6xjuamJIeznTd,0.0,11,0.0845,-4.134,0,Million Dollar Bill,57,0.111,119.899,Whitney Houston - Million Dollar Bill
0.317,2009,0.00466,Skillet,0.431,204787,0.908,0,1Kmqs7p26K1tii7ISro8J4,0.0,11,0.0693,-3.732,0,"It's Not Me, It's You",49,0.0388,172.16400000000004,"Skillet - It's Not Me, It's You"
0.148,2009,0.21,The xx,0.94,188120,0.208,0,4ORbUYpR6MDsJYTHh3xBWH,0.085,9,0.105,-15.235,0,Basic Space,43,0.0853,115.872,The xx - Basic Space
0.458,2009,0.0178,JAY-Z,0.659,226920,0.948,1,62ooTvljfhysGjIWmhpu9z,1.39e-05,1,0.357,-1.6669999999999998,0,A Star Is Born,47,0.302,110.348,JAY-Z - A Star Is Born
0.315,2009,0.0299,Rihanna,0.343,238893,0.65,1,5rXDTihGQ3TkYE3pmraAmH,0.0,1,0.6459999999999999,-4.624,1,ROCKSTAR 101,50,0.0909,170.697,Rihanna - ROCKSTAR 101
0.0807,2010,0.929,Pyotr Ilyich Tchaikovsky,0.1639999999999999,306533,0.148,0,2oUX4i8ByoaDrHHz9z5Bga,0.953,7,0.106,-18.882,1,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 14 Pas de deux",52,0.0388,110.558,"Pyotr Ilyich Tchaikovsky - Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 14 Pas de deux"
0.638,2010,0.0108,Train,0.628,239040,0.917,0,3g4GTF5OZrLrmk7hGZFkH8,2.25e-06,6,0.306,-3.489,1,If It's Love,50,0.144,94.988,Train - If It's Love
0.433,2010,0.339,Toby Keith,0.61,256613,0.7609999999999999,0,26bRcXA9qmivWYTPocMlfT,1.88e-05,9,0.0839,-6.022,1,Bullets in the Gun,48,0.0627,120.017,Toby Keith - Bullets in the Gun
0.373,2010,6.15e-05,Pendulum,0.578,320173,0.893,0,1Thv8uCYzyOFC7PME9J936,0.00629,9,0.147,-3.615,0,"The Island, Pt. I (Dawn)",58,0.0557,126.018,"Pendulum - The Island, Pt. I (Dawn)"
0.5539999999999999,2010,0.156,Trace Adkins,0.628,241120,0.807,0,4AWZVz9cuAS1ZsJUB5cq8S,4.92e-05,9,0.0962,-3.835,0,(This Ain't) No Thinkin' Thing,48,0.0251,116.058,Trace Adkins - (This Ain't) No Thinkin' Thing
0.083,2010,0.987,Wolfgang Amadeus Mozart,0.171,452707,0.0115,0,2TDYhUsCuLEK0mkPZCYKPV,0.848,3,0.0991,-30.173,1,"Piano Concerto No.27 in B flat, K.595: 2. Larghetto",55,0.0436,72.404,"Wolfgang Amadeus Mozart - Piano Concerto No.27 in B flat, K.595: 2. Larghetto"
0.129,2010,0.000271,My Chemical Romance,0.479,272773,0.8540000000000001,0,0OByd6pqxZzsXZRj6kJYbN,4.89e-06,6,0.117,-4.129,1,The Only Hope for Me Is You,52,0.0548,125.92,My Chemical Romance - The Only Hope for Me Is You
0.831,2010,0.5670000000000001,The Steeldrivers,0.517,239200,0.737,0,5LfDOTMc5zVt3RLvLkme3L,0.00069,0,0.19,-5.737,1,Angel Of The Night,47,0.0322,122.783,The Steeldrivers - Angel Of The Night
0.6859999999999999,2010,0.189,Waka Flocka Flame,0.7509999999999999,201667,0.664,1,5UIE8Pb27v9aK06EuaoHAf,0.0,1,0.672,-6.1110000000000015,1,For My Dawgs,48,0.317,155.796,Waka Flocka Flame - For My Dawgs
0.356,2010,0.0106,Miley Cyrus,0.5710000000000001,214853,0.805,0,4buvG5Kmstm8UMjSgUrv2X,0.0,9,0.0864,-4.985,0,Who Owns My Heart,59,0.129,135.908,Miley Cyrus - Who Owns My Heart
0.184,2010,0.541,Ryan Bingham,0.695,371440,0.238,0,38wl30PS8GaNmwLblsQerL,0.00988,4,0.129,-13.726,0,All Choked Up Again,47,0.0415,136.44899999999998,Ryan Bingham - All Choked Up Again
0.523,2010,4.25e-06,Sleeping With Sirens,0.41,211720,0.959,0,5M9kio8FEFiNKyTDGqksy2,2.03e-06,7,0.359,-4.88,1,The Bomb Dot Com V2.0,49,0.0823,165.03799999999995,Sleeping With Sirens - The Bomb Dot Com V2.0
0.49,2010,0.0734,Arcade Fire,0.573,301400,0.642,0,37EmPMVwdBaKs7UhJOkHUU,0.0232,8,0.105,-7.239,1,We Used to Wait,54,0.0279,120.753,Arcade Fire - We Used to Wait
0.593,2010,0.143,Ne-Yo,0.616,323933,0.741,0,7p8l7HiPoz90dg423iURKW,0.0,7,0.347,-4.155,1,Champagne Life,49,0.131,193.069,Ne-Yo - Champagne Life
0.767,2010,0.345,Big Time Rush,0.718,228760,0.836,0,1orvAKENOEEigWWVmusYAO,0.0,4,0.112,-3.8,1,Nothing Even Matters,46,0.0685,81.042,Big Time Rush - Nothing Even Matters
0.8420000000000001,2010,0.187,Jack Johnson,0.867,185533,0.4920000000000001,0,2PsuxIafcmuwiGIWJeU3As,3.81e-05,7,0.0593,-7.862999999999999,1,From The Clouds,55,0.0423,116.155,Jack Johnson - From The Clouds
0.833,2010,0.0666,Kesha,0.6,186840,0.939,0,4GRFzKI7jTZ3kbMfouc7bn,6.18e-06,7,0.34,-1.794,1,Backstabber,50,0.19,159.941,Kesha - Backstabber
0.289,2010,7.46e-05,My Chemical Romance,0.41,268427,0.912,0,53lQywP7h2KlnfPAbwxWD9,0.145,2,0.423,-2.795,1,S/C/A/R/E/C/R/O/W,51,0.0334,155.031,My Chemical Romance - S/C/A/R/E/C/R/O/W
0.0511,2010,0.805,Glee Cast,0.128,301720,0.218,0,39TKUVxAU074HFCLMW3YxF,1.02e-05,9,0.0889,-9.661,1,O Holy Night,52,0.0374,74.589,Glee Cast - O Holy Night
0.605,2010,0.0199,Sara Bareilles,0.619,256307,0.799,0,45ou2UBThJA4WtFGIiYLI3,0.0,0,0.126,-4.642,1,Gonna Get Over You,50,0.0301,142.033,Sara Bareilles - Gonna Get Over You
0.0402,2010,0.000448,Bring Me The Horizon,0.343,379520,0.909,0,2WibHTdUH985Caq9y1RYAV,0.00404,8,0.106,-6.158,1,Crucify Me,49,0.144,102.514,Bring Me The Horizon - Crucify Me
0.511,2010,0.469,The Chicks,0.6920000000000001,223707,0.546,0,0iEKsU36M5OYW0D1YCO1RO,0.0,4,0.107,-5.968,1,Wide Open Spaces,46,0.0246,89.912,The Chicks - Wide Open Spaces
0.108,2010,0.989,Frédéric Chopin,0.422,274040,0.0163,0,2FP7JttwbYPXcXxIihEvop,0.918,3,0.177,-26.561,1,"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante",56,0.0399,64.079,"Frédéric Chopin - Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante"
0.531,2010,0.00707,Boosie Badazz,0.8140000000000001,292120,0.809,1,2u4FdUUBN0rf9MRRh6hVv5,0.0,6,0.0724,-6.311,1,Betrayed (feat. Webbie),46,0.0716,147.99,Boosie Badazz - Betrayed (feat. Webbie)
0.337,2010,0.00424,deadmau5,0.778,401622,0.7090000000000001,0,6Zw3tJS2U6GIUcq52ZtLQF,0.00273,5,0.748,-7.752000000000002,1,Sofi Needs a Ladder,48,0.0532,128.01,deadmau5 - Sofi Needs a Ladder
0.544,2010,0.773,Glee Cast,0.648,100813,0.773,0,0vr8nLEp5H0ksJMCSAb42s,1.17e-05,6,0.111,-7.188,0,I Say A Little Prayer (Glee Cast Version),54,0.0947,72.471,Glee Cast - I Say A Little Prayer (Glee Cast Version)
0.482,2010,0.0809,TobyMac,0.507,266547,0.77,0,5QZunYrvUrJs3Mzrjl7fKV,0.0,0,0.214,-5.018,1,City On Our Knees,48,0.0424,155.945,TobyMac - City On Our Knees
0.969,2010,0.398,Calibre 50,0.722,169760,0.899,0,6TlCQBVenVdJWJknrVeCYr,0.0,3,0.313,-2.863,1,Culiacán Vs. Mazatlán,56,0.0616,124.867,Calibre 50 - Culiacán Vs. Mazatlán
0.272,2010,0.175,Randy Rogers Band,0.479,229920,0.3720000000000001,0,7mBFueHAPlAKCWEpxw4Tx1,0.00011,4,0.123,-10.866,1,Steal You Away,46,0.0322,144.808,Randy Rogers Band - Steal You Away
0.133,2010,0.996,Johann Sebastian Bach,0.5,327080,0.0104,0,4ksxLnn1ymLGRKnwhba45Y,0.949,2,0.0573,-26.764,1,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",56,0.0622,114.76,"Johann Sebastian Bach - Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)"
0.4,2010,0.0261,Enrique Iglesias,0.569,256080,0.89,0,0yICN9QFclohtq33HSmFwZ,0.0,10,0.271,-3.197,1,Heartbeat,51,0.0926,130.01,Enrique Iglesias - Heartbeat
0.679,2010,0.00727,Taylor Swift,0.695,230333,0.723,0,0fAbfDiuQiUwV7FUcFfRGY,1.2e-06,7,0.1,-3.806,1,Mine - POP Mix,46,0.0285,121.011,Taylor Swift - Mine - POP Mix
0.338,2010,0.0128,Waka Flocka Flame,0.682,248533,0.513,1,0wCC06ziWEkYOif44iFggw,0.0,1,0.212,-6.312,0,O Let's Do It (feat. Cap),47,0.396,130.085,Waka Flocka Flame - O Let's Do It (feat. Cap)
0.225,2010,0.349,Randy Travis,0.633,219947,0.325,0,4HNj7TkT9VnfVjtV2HRlpl,0.0,9,0.114,-9.05,1,I Told You So,49,0.0268,79.079,Randy Travis - I Told You So
0.674,2010,0.11,Daddy Yankee,0.7290000000000001,172907,0.8759999999999999,0,6QjEVK9HXDWHoqFzHWn7Mk,0.000715,6,0.301,-3.818,0,Descontrol,61,0.0679,92.993,Daddy Yankee - Descontrol
0.8320000000000001,2010,0.00578,Flo Rida,0.6970000000000001,201387,0.835,0,6Uj8ru7TNLDIelbuQ8eBd6,0.0,6,0.314,-5.843,1,"Turn Around (5,4,3,2,1)",61,0.0912,128.018,"Flo Rida - Turn Around (5,4,3,2,1)"
0.174,2010,0.00887,Lil Jon,0.8220000000000001,218000,0.863,1,7cWNahjynBEP4wuXXhU0m6,1.29e-06,1,0.122,-2.441,1,Shots,50,0.0471,128.017,Lil Jon - Shots
0.5760000000000001,2010,0.282,Cody Jinks,0.6679999999999999,338693,0.472,0,35RvjSZR91c4Fnrut7ZFao,0.000153,0,0.139,-5.881,1,Last Call for the Blues,46,0.0261,75.018,Cody Jinks - Last Call for the Blues
0.19,2010,0.0833,MercyMe,0.485,261720,0.589,0,44Ct3hm0XrOVa32oE7yTj7,0.00432,7,0.0893,-7.673999999999999,1,Beautiful,46,0.0322,137.996,MercyMe - Beautiful
0.0809,2010,0.62,Chayanne,0.31,217227,0.13,0,199LDzwbUTc2wEroyRxhBM,2.94e-06,0,0.0887,-14.14,1,Veo en ti la luz,65,0.0314,103.821,Chayanne - Veo en ti la luz
0.494,2010,0.209,Ne-Yo,0.708,251573,0.7709999999999999,0,2Q99zPXVqCPN5RaZawvJWZ,5.32e-06,5,0.277,-6.99,0,Beautiful Monster,59,0.131,128.013,Ne-Yo - Beautiful Monster
0.7490000000000001,2010,0.502,Tierra Cali,0.556,204987,0.477,0,3JNv4cZ5e8FLozjaY1wLwr,0.000815,7,0.0787,-7.2189999999999985,1,Perra Soledad,48,0.131,188.913,Tierra Cali - Perra Soledad
0.0378,2010,0.873,Daft Punk,0.104,148013,0.0818,0,3vYg8WcDdRyiHfOpfjqlTa,0.976,1,0.132,-14.773,1,Overture,50,0.0483,72.639,Daft Punk - Overture
0.187,2010,0.995,Ludwig van Beethoven,0.244,442600,0.0021,0,2Y95aUjHiOtgL8A6t52Ynl,0.86,1,0.161,-41.044,0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",53,0.0417,64.36399999999999,"Ludwig van Beethoven - Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto"
0.32,2010,0.556,Jack Johnson,0.706,211307,0.391,0,5cdCm7mCN3kGVuLHDCX7It,0.0305,11,0.0784,-11.282,1,No Good With Faces,54,0.0267,104.053,Jack Johnson - No Good With Faces
0.0397,2010,0.000243,Bring Me The Horizon,0.15,271853,0.949,0,1Jx2ZMYVcXM0CfqOysoC8R,1.91e-06,5,0.148,-4.614,1,Alligator Blood,48,0.113,102.379,Bring Me The Horizon - Alligator Blood
0.674,2010,0.173,Bonobo,0.542,237827,0.7490000000000001,0,7Cg3F9ZsZ2TYUnlza49NYh,0.942,6,0.315,-8.333,0,Kong,57,0.0277,94.031,Bonobo - Kong
0.269,2010,9.16e-05,My Chemical Romance,0.463,230427,0.961,1,3CX5UKLQ9zqorQDx00Sbgt,0.0262,4,0.0499,-3.591,0,"Save Yourself, I'll Hold Them Back",51,0.1689999999999999,136.9,"My Chemical Romance - Save Yourself, I'll Hold Them Back"
0.0973,2010,0.302,Daft Punk,0.5479999999999999,96747,0.496,0,4Bvxi5oUS3M4DezTfsd5pp,0.135,1,0.321,-13.466,1,The Grid,50,0.0355,102.062,Daft Punk - The Grid
0.237,2010,0.0438,Pierce The Veil,0.44,239573,0.843,0,0LRrtw1MFASb7tgyHqVXnh,0.0,0,0.0565,-5.019,0,The New National Anthem,47,0.0687,155.08700000000005,Pierce The Veil - The New National Anthem
0.44,2010,0.386,Kid Cudi,0.49,86613,0.528,0,5SgMhs9A3PSkJd0ruJwUsI,0.8759999999999999,9,0.212,-8.638,1,We Aite (Wake Your Mind Up),48,0.0342,137.983,Kid Cudi - We Aite (Wake Your Mind Up)
0.408,2010,0.0029,Pierce The Veil,0.438,262800,0.95,0,5OhLBEgXp9TPGlnFw5pXeK,0.0,6,0.33,-4.209,0,Besitos,47,0.0869,150.023,Pierce The Veil - Besitos
0.27,2010,0.5760000000000001,Tame Impala,0.455,225893,0.8420000000000001,0,4Bj7sPp72rZs5xZb8Z1RtP,0.0236,11,0.16,-5.996,1,I Don't Really Mind,47,0.0867,136.958,Tame Impala - I Don't Really Mind
0.963,2010,0.00144,Iration,0.687,231347,0.7,0,1q9mR0tJtXdkngfiJTg8al,6.35e-05,8,0.13,-6.439,1,Turn Around,45,0.03,103.946,Iration - Turn Around
0.848,2010,0.0649,Plies,0.568,200795,0.605,1,5pZupzhQ1KAq8sFtFxS3nG,0.0,1,0.0404,-5.944,1,Becky,46,0.202,99.764,Plies - Becky
0.249,2010,0.767,Mandy Moore,0.387,63213,0.041,0,42fB9njeMkO1jtrMyQI5cp,0.000259,0,0.0847,-17.951,1,"When Will My Life Begin (Reprise 1) - From ""Tangled""/Soundtrack Version",50,0.0498,75.497,"Mandy Moore - When Will My Life Begin (Reprise 1) - From ""Tangled""/Soundtrack Version"
0.468,2010,0.762,Lil Wayne,0.391,229373,0.467,1,46ymJU8Bt4i3nj91UV1WPk,0.0,8,0.242,-7.451,1,With You,46,0.0622,150.783,Lil Wayne - With You
0.0578,2010,0.481,Daft Punk,0.5770000000000001,157707,0.539,0,0sl4vCvb4kyAnTDGqN94pb,0.575,1,0.108,-14.684,1,Recognizer,49,0.0404,103.993,Daft Punk - Recognizer
0.352,2010,0.19,Miley Cyrus,0.254,228240,0.657,0,2GFAmPwmQByPEeWcjiR8AE,0.0,10,0.0952,-4.995,1,Every Rose Has Its Thorn,54,0.0385,151.045,Miley Cyrus - Every Rose Has Its Thorn
0.519,2010,0.024,Tim McGraw,0.56,277400,0.8690000000000001,0,2D2tn77f5ZrADmf8h4zR3t,2.94e-06,3,0.136,-3.804,1,Felt Good On My Lips,47,0.0387,136.001,Tim McGraw - Felt Good On My Lips
0.291,2010,0.000858,Miguel,0.511,203680,0.718,0,4qE2iDO78w5uHs03R8V7FQ,3.73e-05,4,0.0917,-6.795,0,Girls Like You,48,0.118,167.722,Miguel - Girls Like You
0.677,2010,0.227,Zac Brown Band,0.698,166800,0.7240000000000001,0,1TIYDnd0XUcFBE9pHpRNCv,5.87e-06,1,0.287,-5.984,1,Whiskey's Gone,47,0.0342,139.981,Zac Brown Band - Whiskey's Gone
0.601,2010,0.296,Arcade Fire,0.6809999999999999,279760,0.6990000000000001,0,2EIEJ1zpvjpHuL6eWKGDZ8,0.0301,9,0.117,-7.307,1,Modern Man,52,0.0329,122.254,Arcade Fire - Modern Man
0.0618,2010,0.00247,Pierce The Veil,0.473,307787,0.976,0,635K4hTo5J8d7q8qhfcTMH,0.00329,4,0.649,-4.498,0,The Boy Who Could Fly,47,0.13,105.043,Pierce The Veil - The Boy Who Could Fly
0.243,2010,0.0632,Kanye West,0.547,299600,0.794,0,7zbDSQelDmlaEhUDnLMViZ,4.88e-05,1,0.196,-3.28,1,All Of The Lights - Album Version (Edited),47,0.0596,142.138,Kanye West - All Of The Lights - Album Version (Edited)
0.267,2010,0.00631,B.o.B,0.5429999999999999,275387,0.73,1,3myI1o0izYfh2z9JTQzCfJ,0.0,1,0.213,-6.086,0,Don't Let Me Fall,48,0.0384,150.187,B.o.B - Don't Let Me Fall
0.949,2010,0.00879,Drake,0.758,227960,0.654,0,5bDEA48Dxyxoc3K4Dt7yRE,0.0258,0,0.0797,-7.097,1,Karaoke,46,0.116,151.00799999999995,Drake - Karaoke
0.967,2010,0.627,Grupo Laberinto,0.778,210547,0.468,0,1029DpUbgEVAhc79ZgE7aa,0.0,8,0.0899,-4.838,1,El Tapete Y La Rubí,49,0.0529,122.326,Grupo Laberinto - El Tapete Y La Rubí
0.321,2010,0.00594,Kings of Leon,0.401,208187,0.698,0,47NGN2PkaBo0ap4XF5LbJ2,0.0819999999999999,9,0.077,-5.0,1,The Face,53,0.0376,143.421,Kings of Leon - The Face
0.737,2010,0.00271,MARINA,0.565,204947,0.8170000000000001,0,3JvTWWbauZ4hyVrT2OsePb,0.0,0,0.483,-5.84,1,Hollywood - Single Version,48,0.0292,122.969,MARINA - Hollywood - Single Version
0.21,2010,0.443,Brad Paisley,0.4970000000000001,246547,0.462,0,6eEih3sYE69plp2fCKZInS,0.0,0,0.111,-6.705,1,When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton),48,0.0269,85.973,Brad Paisley - When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton)
0.75,2010,0.251,Intocable,0.44,243600,0.611,0,1a8vNLzmwmy31iCT45MNkF,0.0,0,0.214,-7.474,1,Aire,55,0.0477,157.124,Intocable - Aire
0.0756,2010,0.0131,Bring Me The Horizon,0.3229999999999999,308040,0.6970000000000001,0,2ZBSHZbhygozCphHUOqJQF,0.00376,7,0.52,-7.23,0,Blessed With A Curse,49,0.0965,130.019,Bring Me The Horizon - Blessed With A Curse
0.7240000000000001,2010,0.285,Sara Bareilles,0.456,214320,0.728,0,7hEbLvHSHpmMZXuuw2nmmH,0.0,1,0.0343,-3.725,1,Uncharted,49,0.0435,203.962,Sara Bareilles - Uncharted
0.963,2010,0.00223,Kesha,0.752,207653,0.695,0,3OY9NKwRfYqNNpeogsm5eR,0.000137,4,0.28,-3.854,1,Kiss N Tell,49,0.0956,144.02100000000004,Kesha - Kiss N Tell
0.474,2010,0.5429999999999999,The Black Keys,0.604,229213,0.406,0,4c15DmbPf9g3HNPipLBBu0,0.000545,9,0.0932,-10.016,0,I'm Not the One,46,0.0306,139.89700000000002,The Black Keys - I'm Not the One
0.117,2010,0.467,Beach House,0.356,298680,0.67,0,2LZ2CNbcbJrwh53pitRgom,0.000106,2,0.288,-5.825,1,Silver Soul,46,0.0324,135.032,Beach House - Silver Soul
0.221,2010,0.596,Maroon 5,0.502,240787,0.412,0,3M1aZaO65nz2yuA5g8LIVQ,0.0,3,0.0969,-8.262,1,If I Ain’t Got You - Live,48,0.027,114.344,Maroon 5 - If I Ain’t Got You - Live
0.0693,2010,0.969,Wolfgang Amadeus Mozart,0.23,462333,0.0498,0,5D8jilwsJ5DovqzHonxitk,0.269,4,0.12,-25.462,1,"Adagio in E Major, K. 261",53,0.0462,124.553,"Wolfgang Amadeus Mozart - Adagio in E Major, K. 261"
0.204,2010,5.9e-05,Deftones,0.397,287840,0.9,0,7MMr2rAbKCecToZUbDAQg9,0.024,3,0.228,-5.968,0,Beauty School,50,0.0589,106.448,Deftones - Beauty School
0.343,2010,0.747,Jack Johnson,0.498,227613,0.417,0,6YFBulokjnf14xNWFd2DdG,0.142,3,0.303,-8.302999999999999,1,Spring Wind,53,0.0345,98.014,Jack Johnson - Spring Wind
0.57,2010,0.000486,Big Time Rush,0.607,196133,0.733,0,3mTyzSoSqh6KJj9p88WHaY,1.59e-06,6,0.313,-4.13,0,Big Night,45,0.0312,140.097,Big Time Rush - Big Night
0.501,2010,4.29e-05,Sleeping With Sirens,0.445,223040,0.928,0,1X5Vmsn025nGZslbFm3Scv,0.0,9,0.342,-5.35,1,"With Ears to See, and Eyes to Hear",48,0.0755,154.969,"Sleeping With Sirens - With Ears to See, and Eyes to Hear"
0.919,2010,0.43,La Arrolladora Banda El Limón De Rene Camacho,0.695,237027,0.657,0,1t5Wme3dVkQuBgmyOaqzuy,0.0,2,0.251,-4.823,0,Siempre Estas Tú,57,0.0333,100.025,La Arrolladora Banda El Limón De Rene Camacho - Siempre Estas Tú
0.462,2010,0.945,Jack Johnson,0.6509999999999999,173773,0.111,0,1tm0ed6Bh8lDkcszWu6YrJ,0.0257,6,0.119,-21.289,0,Anything But The Truth,54,0.0383,129.053,Jack Johnson - Anything But The Truth
0.97,2010,0.564,Grupo Laberinto,0.667,228587,0.503,0,0euhtxv2yxdJIx5kZfGOln,0.0,7,0.1639999999999999,-6.3020000000000005,1,El Quema Tierras,49,0.101,109.937,Grupo Laberinto - El Quema Tierras
0.165,2010,0.105,Brad Paisley,0.476,282227,0.443,0,1LONTBZZRxDVx4wEvdcCLd,7.97e-06,9,0.123,-7.563,1,He Didn't Have to Be,47,0.0282,72.888,Brad Paisley - He Didn't Have to Be
0.228,2010,0.728,Alicia Keys,0.531,282027,0.603,0,4o4wEDRqotccDTXiQ7TORu,0.0,7,0.11,-6.242000000000001,1,Un-thinkable (I'm Ready) (feat. Drake) - Remix,50,0.0944,86.162,Alicia Keys - Un-thinkable (I'm Ready) (feat. Drake) - Remix
0.695,2010,0.0158,Glee Cast,0.735,149907,0.8590000000000001,0,1omYWGttZE06eeaE7TaGsB,1.76e-06,6,0.365,-5.393,0,Deck The Rooftop,52,0.0361,96.978,Glee Cast - Deck The Rooftop
0.513,2010,0.61,Sade,0.595,267560,0.555,0,2ZEwMwHaUECDWKkDh8rL0O,0.000412,11,0.118,-7.144,0,The Moon and the Sky,53,0.032,73.985,Sade - The Moon and the Sky
