valence,year,acousticness,artists,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,artists_song,cluster_pca
0.366,2015,0.00537,Zedd,0.58,240000,0.846,1JDIArrcepzWDTAWXdGYmP,6.62e-06,0.145,-2.8760000000000003,I Want You To Know,67,0.0573,129.998,Zedd - I Want You To Know,30
0.351,2015,0.117,Drake,0.916,190595,0.301,3lSR267IJfT54p0Gfuw7mi,0.0,0.089,-7.657,Right Hand,62,0.237,100.518,Drake - Right Hand,23
0.7490000000000001,2015,0.0143,Pop Evil,0.632,262107,0.72,7IEpEB1hnFW67S2FTi8eyw,1.57e-06,0.0696,-8.4,Footsteps,61,0.0838,91.965,Pop Evil - Footsteps,18
0.297,2015,0.979,Sufjan Stevens,0.5710000000000001,307698,0.172,5I6y1KWmUoV5YCaIEcs1qs,0.275,0.124,-20.7,Should Have Known Better,67,0.0318,90.972,Sufjan Stevens - Should Have Known Better,4
0.0805,2015,0.754,Future,0.625,148453,0.667,1yCVsVH2hQ72SxNI8QTDaB,0.954,0.135,-5.875,The Percocet & Stripper Joint,60,0.131,80.046,Future - The Percocet & Stripper Joint,23
0.444,2015,0.0706,Fall Out Boy,0.484,206507,0.938,3znPiywA0q1VK2jgAZFDoI,0.0,0.236,-3.123,Irresistible,64,0.112,165.049,Fall Out Boy - Irresistible,18
0.333,2015,0.000683,Bring Me The Horizon,0.419,232320,0.938,1KTJmfwrk5pYqsi9mkY3nT,0.0,0.114,-3.12,True Friends,67,0.0837,160.151,Bring Me The Horizon - True Friends,18
0.915,2015,0.147,Zac Brown Band,0.611,188053,0.782,5PNcJn4oFNvlRfrZBHfqWh,0.0,0.115,-4.989,Castaway,59,0.0474,101.319,Zac Brown Band - Castaway,42
0.518,2015,0.00116,Fetty Wap,0.746,173893,0.764,1iuljeYz6ZG3GTJOZZkoer,8.19e-06,0.0867,-5.066,RGF Island,59,0.0423,137.98,Fetty Wap - RGF Island,30
0.426,2015,0.104,Melanie Martinez,0.568,206280,0.613,5G9qKplB5e4lIpSncwKWVE,6.23e-06,0.101,-5.069,Milk and Cookies,63,0.0254,89.95100000000002,Melanie Martinez - Milk and Cookies,30
0.218,2015,0.00554,Three Days Grace,0.453,186147,0.911,2iptAVf9jZerlywLwiGhak,0.0,0.0627,-3.775,Fallen Angel,64,0.0382,137.011,Three Days Grace - Fallen Angel,18
0.606,2015,0.411,Imagine Dragons,0.73,191267,0.782,4XLm8FNvaTlmTAZmSrrV82,0.11,0.108,-7.109,Shots - Broiler Remix,59,0.0336,120.018,Imagine Dragons - Shots - Broiler Remix,30
0.802,2015,0.0307,Bryson Tiller,0.527,199320,0.759,0zg5XJPiga7E5FxiehriG2,0.0,0.103,-6.475,Been That Way,61,0.282,183.279,Bryson Tiller - Been That Way,23
0.338,2015,0.131,Future,0.813,183800,0.583,6elNeXUhiuHPD9hH5rocQi,3.83e-05,0.142,-6.9220000000000015,Trap Niggas,60,0.174,81.018,Future - Trap Niggas,23
0.8,2015,0.078,Tame Impala,0.6609999999999999,108547,0.8690000000000001,2gNfxysfBRfl9Lvi9T3v6R,0.924,0.398,-5.477,Disciples,63,0.0334,126.971,Tame Impala - Disciples,20
0.259,2015,0.0966,Drake,0.7390000000000001,209288,0.416,0B5OTb36fzLayn6XQHg5A1,1.27e-05,0.1,-9.319,Scholarships,61,0.285,109.168,Drake - Scholarships,23
0.41,2015,0.256,Chris Stapleton,0.471,256680,0.536,5Vt2oXZbkQgFWH1Tih1okV,0.00113,0.0994,-9.678,When The Stars Come Out,60,0.0251,147.506,Chris Stapleton - When The Stars Come Out,33
0.212,2015,0.593,Troye Sivan,0.39,211817,0.536,2pmO8V5TEDZqsrcaxSucpj,0.0,0.115,-7.536,BLUE,59,0.0384,129.997,Troye Sivan - BLUE,30
0.156,2015,0.0566,A$AP Ferg,0.526,267212,0.655,11BIoKDpTJHX5mZt6p566h,0.0,0.116,-4.208,New Level (feat. Future),62,0.326,121.127,A$AP Ferg - New Level (feat. Future),30
0.463,2015,0.779,One Direction,0.7140000000000001,179013,0.443,608R6FvRtAqf2dvgKMzebP,0.000109,0.144,-7.638,I Want to Write You a Song,66,0.0256,106.038,One Direction - I Want to Write You a Song,30
0.417,2015,0.371,Louis The Child,0.8370000000000001,245581,0.4920000000000001,0NxHMGOA8vwPD0x8MmXnp7,0.0401,0.102,-7.792000000000002,It's Strange,59,0.354,85.95100000000002,Louis The Child - It's Strange,23
0.618,2015,0.5429999999999999,Drake,0.823,310933,0.467,2durxb17bXcmQJHSt8JAdO,1.06e-06,0.135,-10.394,No Tellin',62,0.301,95.026,Drake - No Tellin',23
0.276,2015,0.00296,Drake,0.8809999999999999,231231,0.546,0GR7iJLhj80KD5LkA14ZRn,4.72e-06,0.226,-7.566,Digital Dash,61,0.12,140.032,Drake - Digital Dash,23
0.0789,2015,0.05,Justin Bieber,0.361,199947,0.608,0SNIAtRCPVVLoGEPcuHSIc,7.96e-05,0.183,-6.7570000000000014,I'll Show You,68,0.098,191.812,Justin Bieber - I'll Show You,6
0.505,2015,0.318,Melanie Martinez,0.72,207520,0.61,1taY3X7Ifq1989d6eI3raI,0.000918,0.122,-7.098,Gingerbread Man,63,0.0571,134.054,Melanie Martinez - Gingerbread Man,30
0.591,2015,0.226,Quinn XCII,0.722,226500,0.762,5WMr0rpgYeYXNSXar5IAvi,7.1e-06,0.117,-4.76,FFYL,57,0.053,120.038,Quinn XCII - FFYL,30
0.5870000000000001,2015,0.0379,One Direction,0.579,213440,0.779,7rdP71W8x4UbJ0KAKBACbo,0.0,0.385,-1.829,Never Enough,67,0.0512,164.145,One Direction - Never Enough,30
0.325,2015,0.0045299999999999,NF,0.664,248213,0.833,4mnoPyJHlmMYPJsib5tfn0,1.31e-05,0.205,-4.005,All I Have,62,0.054,134.94,NF - All I Have,23
0.5589999999999999,2015,0.547,Frank Sinatra,0.407,204147,0.589,4ODWgs1CVAZKDbryEodjiz,0.0,0.281,-5.32,"Theme From New York, New York",66,0.03,109.009,"Frank Sinatra - Theme From New York, New York",30
0.283,2015,0.945,Sam Smith,0.426,232235,0.132,3yb2hJ1kKDEhLo3qfw7zlr,0.0,0.0809,-12.345999999999998,How Will I Know,67,0.0787,85.039,Sam Smith - How Will I Know,2
0.487,2015,0.987,Sufjan Stevens,0.519,284131,0.145,6Rt6KwuF7I8ZkdZG2G0bYr,0.0643,0.108,-19.581,The Only Thing,65,0.0392,158.975,Sufjan Stevens - The Only Thing,4
0.527,2015,0.0605,Twenty One Pilots,0.77,238040,0.706,7qxjGHW485TL8ciwkHD5MK,0.00182,0.0985,-4.705,Not Today,64,0.0302,115.011,Twenty One Pilots - Not Today,30
0.398,2015,0.00795,Selena Gomez,0.757,217907,0.884,1QNoKVgA758HFLu3TW2q7R,5.870000000000001e-05,0.0973,-5.488,Kill Em With Kindness,61,0.0404,120.012,Selena Gomez - Kill Em With Kindness,30
0.168,2015,0.0354,Lauren Daigle,0.445,259293,0.522,2JEcE2v4tOpKzVZFjpLR59,0.0,0.109,-5.904,How Can It Be,59,0.0305,75.977,Lauren Daigle - How Can It Be,30
0.551,2015,0.259,Alabama Shakes,0.606,232547,0.915,6q0lIjDSuZDhrg9GC9yUQO,0.107,0.105,-3.292,Don't Wanna Fight,57,0.166,100.433,Alabama Shakes - Don't Wanna Fight,18
0.303,2015,0.179,Kali Uchis,0.574,208854,0.479,2kSb3wYSOV996xA2NSmpck,0.0803,0.106,-7.776,Melting,62,0.0355,115.263,Kali Uchis - Melting,30
0.398,2015,0.0565,Mac Miller,0.385,302133,0.71,6ulzLZnp6Y2TVLh1inckeJ,7.24e-06,0.0632,-5.158,Brand Name,60,0.0805,148.385,Mac Miller - Brand Name,23
0.5720000000000001,2015,0.0849,Pentatonix,0.73,173053,0.433,1klGbW5a9qTBFUjFfddbmU,0.0,0.1689999999999999,-7.05,Can't Sleep Love,63,0.0455,94.596,Pentatonix - Can't Sleep Love,30
0.354,2015,0.0055,Tame Impala,0.502,185773,0.6990000000000001,5h9hkYIBWTZYFRmF6Iz1gt,0.0,0.171,-5.528,Love/Paranoia,62,0.0333,111.024,Tame Impala - Love/Paranoia,20
0.784,2015,0.0242,Flo Rida,0.8540000000000001,224258,0.7659999999999999,2S5LNtRVRPbXk01yRQ14sZ,0.0,0.0793,-4.697,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",69,0.141,118.004,"Flo Rida - I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",30
0.531,2015,0.279,Halsey,0.677,204785,0.7440000000000001,4U38hORPx8SsUAXGumsUYN,0.0,0.119,-4.512,Hold Me Down,62,0.0882,145.928,Halsey - Hold Me Down,30
0.238,2015,0.229,Jelly Roll,0.655,248947,0.539,5ELEsgMwvWJald9BQbIgsV,3.6000000000000007e-06,0.104,-11.133,Smoking Section,58,0.0512,85.07,Jelly Roll - Smoking Section,30
0.452,2015,0.339,Joey Bada$$,0.5479999999999999,194739,0.8290000000000001,23bOfmnZiN42pB1frXNyak,0.0,0.537,-4.103,Paper Trail$,63,0.285,93.62,Joey Bada$$ - Paper Trail$,23
0.5529999999999999,2015,0.302,A$AP Rocky,0.284,323960,0.8029999999999999,2gAGWaK4wvt2xrFUlR4mK8,0.0,0.242,-5.292999999999998,Jukebox Joints (feat. Joe Fox & Kanye West),61,0.173,67.536,A$AP Rocky - Jukebox Joints (feat. Joe Fox & Kanye West),23
0.723,2015,0.267,Los Huracanes del Norte,0.5770000000000001,220682,0.473,1YvVbuRKDU9zRE3OsZxx4v,0.0,0.223,-6.805,Nomas Por Tu Culpa,64,0.1369999999999999,163.145,Los Huracanes del Norte - Nomas Por Tu Culpa,30
0.721,2015,0.0424,Chris Brown,0.647,201253,0.6459999999999999,6dlpABcXrQKRU9G00i6Zba,0.0,0.0888,-5.483,Back To Sleep,63,0.243,92.981,Chris Brown - Back To Sleep,30
0.304,2015,0.262,Mac Miller,0.602,201840,0.472,09VACB0akCnPueTFnjN5Pn,0.0,0.172,-5.375,Rush Hour,60,0.265,163.817,Mac Miller - Rush Hour,23
0.463,2015,0.907,Justin Bieber,0.5579999999999999,234787,0.296,4yWCzA44dQyp0SoeM81bUb,0.0,0.108,-9.18,Life Is Worth Living,67,0.0427,76.04,Justin Bieber - Life Is Worth Living,6
0.348,2015,0.334,Tyler,0.352,409779,0.693,6Xw3iWrQKgArwlRhVuU9CK,6.21e-05,0.611,-7.412000000000001,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",60,0.361,88.855,"Tyler - 2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",23
0.16,2015,0.0168,Meek Mill,0.434,318840,0.695,57hCSu4zMTdnSum7NBL1Ye,0.0,0.8340000000000001,-7.463999999999999,Lord Knows (feat. Tory Lanez),61,0.485,167.30900000000003,Meek Mill - Lord Knows (feat. Tory Lanez),23
0.435,2015,0.606,Carrie Underwood,0.54,209920,0.7659999999999999,05BgC2247XGi8ySwBzOO0o,0.0,0.0903,-4.478,Heartbeat,59,0.05,139.999,Carrie Underwood - Heartbeat,18
0.602,2015,0.0047,Morgan Wallen,0.413,213348,0.889,2S1YzIHFyLxLop7XCdYrTp,0.0,0.348,-3.924,Man of the South,58,0.0503,177.97299999999996,Morgan Wallen - Man of the South,30
0.245,2015,0.0224,Sleeping With Sirens,0.239,183782,0.969,4MjJlPgUYMQjvHOQq0uvOv,9.24e-05,0.452,-3.547,Better Off Dead,62,0.27,93.565,Sleeping With Sirens - Better Off Dead,18
0.496,2015,0.231,Kelsea Ballerini,0.589,194413,0.809,2WaOQWSv0D1tZNxyLvnGAI,0.0,0.0719,-5.292000000000002,Yeah Boy,58,0.0376,88.965,Kelsea Ballerini - Yeah Boy,30
0.961,2015,0.1639999999999999,Randy Travis,0.674,186747,0.578,52erNkfUKv34u02CjcHOPj,0.0,0.103,-10.919,If I Didn't Have You,59,0.0663,172.498,Randy Travis - If I Didn't Have You,18
0.67,2015,0.051,blackbear,0.7659999999999999,165600,0.64,0qgZvYWLIqDn0tXimF8gPa,0.0,0.237,-8.899,dirty laundry,61,0.0345,100.044,blackbear - dirty laundry,30
0.341,2015,0.443,The Weeknd,0.551,274960,0.405,1gZADNt16Oh23jWyMYRk4p,0.000217,0.11,-12.755999999999998,Prisoner,64,0.0398,135.017,The Weeknd - Prisoner,23
0.309,2015,0.777,Big Sean,0.67,254627,0.58,731Pa6Gt7GAdADATMSEL0N,0.0,0.11,-6.586,One Man Can Change The World,60,0.144,157.997,Big Sean - One Man Can Change The World,30
0.407,2015,0.000647,Five Finger Death Punch,0.347,242956,0.923,11uYLvX94pLqGXyiBqv4vI,0.0,0.168,-5.145,I Apologize,58,0.085,116.684,Five Finger Death Punch - I Apologize,18
0.0387,2015,0.0822,NF,0.6890000000000001,232960,0.7979999999999999,2yRm4iT3ohO5WOay4l2H0q,1.47e-05,0.107,-6.1560000000000015,Wake Up,61,0.0717,105.01,NF - Wake Up,23
0.66,2015,0.242,Melanie Martinez,0.6459999999999999,245728,0.6559999999999999,10Lu5P0waAD6jc9u9HycU0,0.0,0.0613,-5.505,Teddy Bear,62,0.152,126.767,Melanie Martinez - Teddy Bear,30
0.638,2015,0.0164,Eric Church,0.6509999999999999,199213,0.732,0ipcmHor30Y8p6hCd8QUVq,1.58e-06,0.0925,-8.037,Kill A Word,58,0.0381,85.023,Eric Church - Kill A Word,36
0.752,2015,0.00715,Fetty Wap,0.545,186987,0.763,0w3Q3VFdrYzo24QUIGnBNy,0.0,0.6679999999999999,-5.528,679 (feat. Monty),59,0.407,126.59,Fetty Wap - 679 (feat. Monty),23
0.212,2015,0.0529,Halsey,0.57,153657,0.606,5dcYoYFAXh0f0qI05AoufB,0.000727,0.134,-8.085,Ghost,63,0.129,95.038,Halsey - Ghost,30
0.272,2016,0.267,$uicideBoy$,0.8809999999999999,131500,0.903,3bNCifwGPjqeeqzpjrFG9k,0.00253,0.109,-0.955,Magazine,64,0.0813,119.994,$uicideBoy$ - Magazine,30
0.214,2016,0.42,Ariana Grande,0.633,202360,0.412,4TZdeM7zelZGz6JPrXSEZ1,3.57e-06,0.048,-7.338999999999999,Moonlight,67,0.0284,102.215,Ariana Grande - Moonlight,30
0.265,2016,0.8059999999999999,The Avett Brothers,0.491,316440,0.299,1nMlHxWuPc5P9Y5nGvenlj,0.0,0.188,-8.86,I Wish I Was,61,0.0317,109.329,The Avett Brothers - I Wish I Was,30
0.611,2016,0.3720000000000001,YoungBoy Never Broke Again,0.5379999999999999,206582,0.6459999999999999,64EIMveqmS5vaCPuI31rFA,0.0,0.324,-7.789,Death Enclaimed,61,0.361,80.883,YoungBoy Never Broke Again - Death Enclaimed,23
0.0681,2016,0.0401,Mac Miller,0.223,159119,0.5720000000000001,56XhZKFVFeylLeAELp6pdE,0.0,0.216,-4.5310000000000015,Best Day Ever,63,0.0461,175.028,Mac Miller - Best Day Ever,23
0.4370000000000001,2016,0.373,Post Malone,0.654,194827,0.378,2rKmNEYrQxaOPZrOWKZpOc,1.07e-05,0.0971,-8.107999999999999,Up There,64,0.0322,72.976,Post Malone - Up There,30
0.727,2016,0.0208,Bruno Mars,0.5710000000000001,186973,0.539,0mBKv9DkYfQHjdMcw2jdyI,0.0,0.125,-4.4460000000000015,Chunky,69,0.116,202.103,Bruno Mars - Chunky,30
0.615,2016,0.011,Panic! At The Disco,0.578,180627,0.8859999999999999,6TzJLISIitIzn1WtjDY0Op,0.0,0.143,-4.348,Hallelujah,64,0.0633,80.008,Panic! At The Disco - Hallelujah,45
0.487,2016,0.051,Lil Uzi Vert,0.8859999999999999,182491,0.629,6j0teRL3WdExzqmy334sh5,7.66e-06,0.121,-4.404,Seven Million (feat. Future),62,0.306,158.002,Lil Uzi Vert - Seven Million (feat. Future),23
0.26,2016,0.112,Sia,0.468,217747,0.779,1yvMUkIOTeUNtNWlWRgANS,0.000373,0.101,-4.839,Unstoppable,71,0.0779,173.799,Sia - Unstoppable,30
0.68,2016,0.0619,Logic,0.782,218947,0.713,2c8sgbZoEanC3QyFNZxUcA,0.00125,0.108,-6.5760000000000005,Flexicution,64,0.0899,159.839,Logic - Flexicution,30
0.38,2016,0.0392,YG,0.926,196600,0.336,39hnH8WdPmNT3Q3yzwC9Rg,0.0,0.138,-9.326,Why You Always Hatin?,61,0.594,92.995,YG - Why You Always Hatin?,23
0.251,2016,0.8909999999999999,Adele,0.396,245427,0.305,7GgQi7JTG4b6J4iEF4RTjF,0.0,0.1689999999999999,-6.481,Remedy,63,0.0387,165.398,Adele - Remedy,30
0.752,2016,0.0133,The Weeknd,0.738,232880,0.885,36YCdzT57us0LhDmCYtrNE,0.0,0.0821,-5.5470000000000015,Rockin’,68,0.206,112.878,The Weeknd - Rockin’,23
0.283,2016,0.257,Chance the Rapper,0.705,226494,0.453,1Uq3IOIy1CUlHUgP6vWpum,0.0,0.143,-8.174,Smoke Break (feat. Future),62,0.196,124.942,Chance the Rapper - Smoke Break (feat. Future),23
0.247,2016,0.8909999999999999,Rex Orange County,0.5670000000000001,136000,0.263,6Jl3ZOX6MUOlyoUc721bsX,0.0,0.183,-13.51,A Song About Being Sad,66,0.103,111.86,Rex Orange County - A Song About Being Sad,30
0.8640000000000001,2016,0.0431,The Weeknd,0.853,220173,0.6629999999999999,0ifooM33X1iBxVYyOkSbXW,8.71e-06,0.0891,-6.955,A Lonely Night,67,0.0755,113.998,The Weeknd - A Lonely Night,23
0.252,2016,0.0108,Tory Lanez,0.539,228640,0.528,16Ah4QqH4mgYVXqfC4mdSd,0.0,0.117,-8.113,LUV,66,0.252,190.169,Tory Lanez - LUV,30
0.126,2016,0.0101,Hillsong Worship,0.396,341080,0.521,1yYUIjT3bZ9RB9vejqYy9f,0.0,0.884,-7.093,What A Beautiful Name - Live,60,0.0312,135.74200000000002,Hillsong Worship - What A Beautiful Name - Live,18
0.759,2016,0.606,Kid Cudi,0.6729999999999999,285520,0.61,6WSBZroxQaO3FYEpT2ACFH,0.0177,0.116,-8.386000000000001,Baptized In Fire,63,0.191,152.062,Kid Cudi - Baptized In Fire,18
0.6779999999999999,2016,0.0272,BTS,0.579,240021,0.8959999999999999,4TiKZrN7gtc62SUiufpFCM,1.02e-06,0.352,-2.781,Dope,71,0.224,153.991,BTS - Dope,30
0.392,2016,0.0332,Ghostemane,0.909,134271,0.573,7tUXZgLbOCvRJ9FBlairoU,0.0163,0.657,-6.856,Venom,68,0.181,144.946,Ghostemane - Venom,23
0.594,2016,0.0688,Keith Urban,0.6940000000000001,221600,0.779,72f7jNxopSGvbx3M35i3Zl,3.99e-06,0.0803,-6.984,"John Cougar, John Deere, John 3:16",60,0.071,84.975,"Keith Urban - John Cougar, John Deere, John 3:16",18
0.626,2016,0.392,Beyoncé,0.574,322000,0.573,7oAuqs6akGnPU3Tb00ZmyM,2.1600000000000007e-05,0.0933,-7.079,All Night,66,0.085,136.304,Beyoncé - All Night,30
0.545,2016,0.0875,The 1975,0.6459999999999999,248880,0.938,316r1KLN0bcmpr7TZcMCXT,6.52e-06,0.447,-4.735,The Sound,60,0.0754,120.708,The 1975 - The Sound,30
0.255,2016,0.263,$uicideBoy$,0.8540000000000001,122000,0.98,3SCVHoGHV7GL0hmqcOIpqh,0.00053,0.5479999999999999,-1.181,Memoirs Of A Gorilla,64,0.0569,110.001,$uicideBoy$ - Memoirs Of A Gorilla,30
0.329,2016,0.0457,Jake Owen,0.529,199747,0.8909999999999999,0O1x2tRm8ZpfDbcpOWZp7z,0.0,0.0942,-4.36,American Country Love Song,61,0.043,104.031,Jake Owen - American Country Love Song,18
0.491,2016,0.0188,Dua Lipa,0.654,178583,0.7959999999999999,7kJlTKjNZVT26iwiDUVhRm,0.0,0.0948,-4.761,Blow Your Mind (Mwah),71,0.122,108.854,Dua Lipa - Blow Your Mind (Mwah),30
0.196,2016,0.281,Twenty One Pilots,0.652,236827,0.295,19W5OTEcQI3ZoRW1HERMyy,1.03e-05,0.0809,-11.045,Cancer,66,0.0477,75.065,Twenty One Pilots - Cancer,30
0.623,2016,0.121,Glass Animals,0.698,253831,0.664,5C5gvDZsl6d8bh89URfKHr,0.00131,0.331,-7.8279999999999985,Pork Soda,63,0.0778,96.001,Glass Animals - Pork Soda,30
0.525,2016,0.00156,Bryson Tiller,0.809,223969,0.504,1trZGMI2CGyVT44STkpCoN,0.0,0.0856,-3.201,Let Me Explain,64,0.15,120.065,Bryson Tiller - Let Me Explain,23
0.442,2016,0.0868,Travis Scott,0.847,243837,0.7190000000000001,2SzjMcZIsE2zUWQnccsTAo,0.0,0.148,-3.3,goosebumps,67,0.0468,130.032,Travis Scott - goosebumps,30
0.282,2016,0.0451,Meek Mill,0.5920000000000001,280615,0.701,5J5PXmMdQ2nh1lZOal8KmK,0.0,0.327,-4.013999999999999,Litty (feat. Tory Lanez),64,0.0858,129.501,Meek Mill - Litty (feat. Tory Lanez),23
0.606,2016,0.119,T-Pain,0.7929999999999999,209663,0.789,5QfQKhvdcxPgp68O0S39FV,0.0,0.0632,-3.962,Dan Bilzerian (feat. Lil Yachty),61,0.0626,149.99,T-Pain - Dan Bilzerian (feat. Lil Yachty),23
0.136,2016,0.328,Mac Miller,0.467,500960,0.41,6hzbRKhJHo6cfCHSnNaDS8,4.28e-05,0.113,-12.028,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",63,0.185,95.931,"Mac Miller - God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",23
0.0487,2016,0.0388,$uicideBoy$,0.794,118073,0.534,0Xq0JbzlxLGNfdyR9gM5y2,1e-05,0.555,-5.698,Do You Believe In God?,64,0.0509,120.069,$uicideBoy$ - Do You Believe In God?,30
0.8170000000000001,2016,0.302,Morgan Wallen,0.461,194107,0.879,1obSAv22xGzYYrPWRcC4PD,0.0,0.35,-4.621,Stand Out,60,0.175,175.929,Morgan Wallen - Stand Out,30
0.3,2016,0.13,Morgan Wallen,0.464,202267,0.8140000000000001,6B4LAyly39cv8Cat9nHObl,0.000278,0.13,-5.012,American Nights,60,0.0313,102.986,Morgan Wallen - American Nights,30
0.341,2016,0.611,Drake,0.6940000000000001,333947,0.314,4cRBqWBjuccCowYVHFlXK6,2.07e-06,0.117,-7.82,Redemption,63,0.116,119.905,Drake - Redemption,23
0.365,2016,0.0275,The Weeknd,0.537,221920,0.5870000000000001,15k2nBQJ0teDmPZHrOXL2N,0.0,0.0961,-7.4860000000000015,Ordinary Life,66,0.0771,149.748,The Weeknd - Ordinary Life,23
0.74,2016,0.00173,The Growlers,0.42,250320,0.901,76c1AuZodByXM3X2k48wju,0.0,0.366,-3.857,Dope on a Rope,63,0.0955,145.965,The Growlers - Dope on a Rope,18
0.431,2016,0.385,Dierks Bentley,0.655,180360,0.768,5HJId22hZ2IvFnvNSy6ZbE,0.000257,0.0733,-5.6160000000000005,Different For Girls,61,0.0365,92.021,Dierks Bentley - Different For Girls,30
0.642,2016,0.0184,BTS,0.475,210577,0.897,7dlNGfd6Fq8xcFb4K6Glws,0.0,0.296,-2.383,I Need U,71,0.0736,78.918,BTS - I Need U,30
0.362,2016,0.688,The Weeknd,0.6709999999999999,197653,0.428,6pDVjCUA3B1vg9waKutAsv,0.000182,0.119,-7.0520000000000005,Attention,66,0.124,148.04,The Weeknd - Attention,23
0.184,2016,0.665,Meek Mill,0.515,227809,0.431,7Gs3otHnZDq514kFHf0nx7,0.0,0.147,-8.251,Blue Notes,65,0.257,141.392,Meek Mill - Blue Notes,23
0.556,2016,0.0147,Glass Animals,0.6990000000000001,281407,0.67,32zkKx35Et6A515oZKxDkD,0.22,0.356,-6.218999999999999,Life Itself,63,0.0347,111.988,Glass Animals - Life Itself,30
0.6779999999999999,2016,0.294,Chance the Rapper,0.7709999999999999,206240,0.647,0jx8zY5JQsS4YEQcfkoc5C,0.0,0.37,-5.127000000000002,Angels (feat. Saba),61,0.376,155.914,Chance the Rapper - Angels (feat. Saba),23
0.192,2016,0.214,Post Malone,0.4970000000000001,197120,0.507,7MTIDmToGs0I5Oue9V0CHl,4.79e-06,0.0948,-8.075,Feel,64,0.0585,119.432,Post Malone - Feel,30
0.406,2016,0.0376,Beyoncé,0.4370000000000001,289760,0.8029999999999999,7aBxcRw77817BrkdPChAGY,0.0,0.6829999999999999,-6.412000000000001,Freedom (feat. Kendrick Lamar),65,0.305,84.37799999999999,Beyoncé - Freedom (feat. Kendrick Lamar),23
0.605,2016,0.252,Dierks Bentley,0.652,211160,0.654,2lFtnEmkIPm2ClN55e2chV,0.000553,0.117,-6.69,Black,60,0.0377,120.019,Dierks Bentley - Black,30
0.779,2016,0.192,Frank Ocean,0.8270000000000001,85754,0.6729999999999999,1VZLEW5ZfcAbKZ94XQiSZF,0.00136,0.146,-8.401,Close To You,64,0.23,78.007,Frank Ocean - Close To You,30
0.623,2016,0.54,Arcangel,0.815,264000,0.514,6NSMQFKgjpQb0KkjMDYIK0,0.0,0.611,-9.446,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),70,0.361,120.054,Arcangel - Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),23
0.401,2016,0.882,Frank Ocean,0.423,184600,0.294,4xR3MAscflQ262kMeiKshQ,5.43e-06,0.0981,-13.673,Skyline To,64,0.0593,129.14600000000002,Frank Ocean - Skyline To,30
0.843,2016,0.223,Isaiah Rashad,0.865,192029,0.472,5FX89IUKm9QJT9ymrmyK4k,5.39e-05,0.109,-7.359,Free Lunch,63,0.237,130.011,Isaiah Rashad - Free Lunch,23
0.503,2016,0.00331,BTS,0.542,215753,0.777,2cn8rNlgnQOJoqWqXRvWQu,0.0,0.178,-5.5820000000000025,Lie,69,0.033,94.069,BTS - Lie,30
0.588,2016,0.426,Kid Cudi,0.594,277813,0.762,40jxatV29fk82SAziDsPqN,0.0,0.085,-7.951,Rose Golden,62,0.0899,139.93200000000002,Kid Cudi - Rose Golden,18
0.903,2016,0.0489,Jason Aldean,0.5670000000000001,194507,0.8390000000000001,4llYMkhHa1w7UAdDFRQcEZ,0.0,0.103,-4.048,Lights Come On,59,0.0698,160.062,Jason Aldean - Lights Come On,18
0.431,2016,0.0405,Kane Brown,0.525,181680,0.674,6V3wTb4VVDWRw3YEDgc6Py,0.0,0.339,-6.053,Used to Love You Sober,60,0.0282,147.97799999999995,Kane Brown - Used to Love You Sober,30
0.412,2016,0.0136,The Game,0.8009999999999999,334360,0.521,6FyDii5Aec6cNcjLzvS37z,0.0,0.179,-9.871,100 (feat. Drake),61,0.28,108.025,The Game - 100 (feat. Drake),23
0.414,2016,0.282,Kanye West,0.461,372113,0.772,1o0kWPueYo94LIjPYOE5Nf,0.0,0.178,-3.98,Saint Pablo,64,0.375,167.018,Kanye West - Saint Pablo,23
0.0993,2016,0.0179,Future,0.779,246360,0.547,05nB8pRwwbKA2fsKK1nOyE,0.0,0.101,-7.869,Perkys Calling,62,0.51,156.131,Future - Perkys Calling,23
0.0813,2016,0.278,Night Lovell,0.762,271404,0.41,6oBL8TdQHEO7jeEdqECg37,3.43e-05,0.157,-11.979,Still Cold / Pathway Private,69,0.0551,100.047,Night Lovell - Still Cold / Pathway Private,30
0.398,2016,0.308,Chance the Rapper,0.531,203794,0.544,3ZLyt2ndLFBh148XRYjYYZ,1.89e-06,0.0835,-8.615,All We Got (feat. Kanye West & Chicago Children's Choir),61,0.462,131.921,Chance the Rapper - All We Got (feat. Kanye West & Chicago Children's Choir),23
0.273,2016,0.335,50 Cent,0.79,235703,0.45,3LmuxO8mh3wwIfRUqHJFFy,0.0,0.125,-7.5710000000000015,I'm The Man,67,0.195,98.064,50 Cent - I'm The Man,23
